date,n_positions,gross_return,cost_drag,net_return,equity
2017-07-13,0,0.0,0.0,0.0,971562.3894126541
2017-07-16,0,0.0,0.0,0.0,971562.3894126541
2017-07-17,1,0.025673137132122825,0.006634901194621784,0.019038235937501043,990059.2234102944
2017-07-18,2,0.0006042412871680725,0.006901779600314654,-0.006297538313146582,983824.2875185839
2017-07-19,2,0.000717875089734421,0.007004120835877444,-0.006286245746143023,977639.7262762181
2017-07-20,1,0.03622735790131171,0.006668882497729011,0.029558475403582696,1006537.2660789189
2017-07-23,1,0.003909643788010397,0.006562381601921421,-0.0026527378139110233,1003867.1866120808
2017-07-24,0,0.0,0.0,0.0,1003867.1866120808
2017-07-25,1,0.020902612826603217,0.006617740877231897,0.01428487194937132,1018207.3008270101
2017-07-26,3,-0.002538961846849356,0.007038558323190591,-0.009577520170039946,1008455.3998660574
2017-07-27,1,0.003039513677811634,0.006559459194176927,-0.0035199455163652934,1004905.6918028446
2017-07-30,2,0.0044593497399347815,0.006614004712307398,-0.0021546549723726162,1002740.466757236
2017-07-31,2,0.0003125825482080957,0.006700010888252174,-0.0063874283400440785,996335.5338821618
2017-08-01,4,0.0021679932536982915,0.007108215165488928,-0.004940221911790637,991413.4152461815
2017-08-02,2,-0.0018077423688961924,0.006994629384103181,-0.008802371752999374,982686.6258042739
2017-08-03,1,0.0365926814637072,0.006669807135171608,0.02992287432853559,1012091.4342125478
2017-08-06,2,0.009813510693792382,0.0066306992119435585,0.0031828114818488237,1015312.7304500404
2017-08-07,1,0.006787330316742057,0.006571304734173946,0.0002160255825681117,1015532.0639741246
2017-08-09,2,-0.0034851645024557287,0.006587143764498344,-0.010072308266954072,1005303.3119708011
2017-08-10,0,0.0,0.0,0.0,1005303.3119708011
2017-08-13,0,0.0,0.0,0.0,1005303.3119708011
2017-08-15,0,0.0,0.0,0.0,1005303.3119708011
2017-08-16,0,0.0,0.0,0.0,1005303.3119708011
2017-08-17,0,0.0,0.0,0.0,1005303.3119708011
2017-08-20,0,0.0,0.0,0.0,1005303.3119708011
2017-08-21,0,0.0,0.0,0.0,1005303.3119708011
2017-08-22,1,-0.010833725859632604,0.0065145266241950755,-0.01734825248382768,987863.0562919035
2017-08-23,0,0.0,0.0,0.0,987863.0562919035
2017-08-24,1,0.0012247397428046813,0.006554594707109792,-0.005329854964305111,982597.8894772724
2017-08-27,1,-0.0028296547821166085,0.006541689137320462,-0.00937134391943707,973389.6267204679
2017-08-28,1,-0.012773722627737238,0.006509852293634839,-0.019283574921372077,954619.1949259173
2017-08-30,2,-0.01958755079889951,0.006937176762082298,-0.026524727560981808,929298.1808560236
2017-08-31,0,0.0,0.0,0.0,929298.1808560236
2017-09-04,0,0.0,0.0,0.0,929298.1808560236
2017-09-06,1,-0.053811659192825156,0.006378916151395299,-0.060190575344220454,873363.1886839621
2017-09-07,0,0.0,0.0,0.0,873363.1886839621
2017-09-10,1,-0.009302325581395321,0.006527017393138287,-0.01582934297453361,859538.4232289513
2017-09-11,0,0.0,0.0,0.0,859538.4232289513
2017-09-12,0,0.0,0.0,0.0,859538.4232289513
2017-09-13,0,0.0,0.0,0.0,859538.4232289513
2017-09-14,2,0.023446825441937214,0.007097233060029992,0.01634959238190722,873591.5260853319
2017-09-17,1,0.015261044176706928,0.006606833380987758,0.00865421079571917,881151.7713014284
2017-09-18,1,-0.007911392405063333,0.0065310318883071315,-0.014442424293370466,868425.8035534383
2017-09-20,0,0.0,0.0,0.0,868425.8035534383
2017-09-24,0,0.0,0.0,0.0,868425.8035534383
2017-09-25,0,0.0,0.0,0.0,868425.8035534383
2017-09-26,0,0.0,0.0,0.0,868425.8035534383
2017-10-03,1,-0.03699421965317917,0.006437344228721583,-0.04343156388190075,830708.7127897162
2017-10-04,0,0.0,0.0,0.0,830708.7127897162
2017-10-08,0,0.0,0.0,0.0,830708.7127897162
2017-10-09,0,0.0,0.0,0.0,830708.7127897162
2017-10-10,0,0.0,0.0,0.0,830708.7127897162
2017-10-11,0,0.0,0.0,0.0,830708.7127897162
2017-10-12,0,0.0,0.0,0.0,830708.7127897162
2017-10-15,0,0.0,0.0,0.0,830708.7127897162
2017-10-16,1,0.023121387283236983,0.006635334078408013,0.01648605320482897,844403.8208264825
2017-10-17,0,0.0,0.0,0.0,844403.8208264825
2017-10-18,0,0.0,0.0,0.0,844403.8208264825
2017-10-22,0,0.0,0.0,0.0,844403.8208264825
2017-10-23,0,0.0,0.0,0.0,844403.8208264825
2017-10-24,0,0.0,0.0,0.0,844403.8208264825
2017-10-25,1,-0.008855154965211942,0.006530434121251702,-0.015385589086463643,831412.1706162064
2017-10-29,0,0.0,0.0,0.0,831412.1706162064
2017-10-30,0,0.0,0.0,0.0,831412.1706162064
2017-10-31,0,0.0,0.0,0.0,831412.1706162064
2017-11-01,0,0.0,0.0,0.0,831412.1706162064
2017-11-02,0,0.0,0.0,0.0,831412.1706162064
2017-11-05,0,0.0,0.0,0.0,831412.1706162064
2017-11-06,0,0.0,0.0,0.0,831412.1706162064
2017-11-07,0,0.0,0.0,0.0,831412.1706162064
2017-11-08,0,0.0,0.0,0.0,831412.1706162064
2017-11-09,0,0.0,0.0,0.0,831412.1706162064
2017-11-12,0,0.0,0.0,0.0,831412.1706162064
2017-11-13,0,0.0,0.0,0.0,831412.1706162064
2017-11-14,0,0.0,0.0,0.0,831412.1706162064
2017-11-15,0,0.0,0.0,0.0,831412.1706162064
2017-11-16,0,0.0,0.0,0.0,831412.1706162064
2017-11-19,0,0.0,0.0,0.0,831412.1706162064
2017-11-20,0,0.0,0.0,0.0,831412.1706162064
2017-11-21,0,0.0,0.0,0.0,831412.1706162064
2017-11-22,0,0.0,0.0,0.0,831412.1706162064
2017-11-23,1,-0.1887788778877888,0.005946607290208026,-0.19472548517799682,669515.0323100741
2017-11-26,1,0.0,0.006574680922140735,-0.006574680922140735,665113.1846000586
2017-11-27,0,0.0,0.0,0.0,665113.1846000586
2017-11-28,1,-0.002452984464431762,0.006567202975419756,-0.009020187439851519,659113.7390062495
2017-11-29,2,-0.0059271694214876325,0.007031270148113564,-0.012958439569601196,650572.653449843
2017-11-30,0,0.0,0.0,0.0,650572.653449843
2017-12-04,1,0.009146341463414531,0.006606580976692997,0.002539760486721534,652224.9521688165
2017-12-05,0,0.0,0.0,0.0,652224.9521688165
2017-12-06,2,-0.007851784839232545,0.007026232676711549,-0.014878017515944093,642521.137906113
2017-12-10,0,0.0,0.0,0.0,642521.137906113
2017-12-11,0,0.0,0.0,0.0,642521.137906113
2017-12-12,0,0.0,0.0,0.0,642521.137906113
2017-12-13,2,-0.008329839273235495,0.007026898957482835,-0.015356738230718332,632654.1089835856
2017-12-14,0,0.0,0.0,0.0,632654.1089835856
2017-12-17,0,0.0,0.0,0.0,632654.1089835856
2017-12-18,1,0.004188481675392763,0.006592644692621643,-0.0024041630172288797,631133.1053720694
2017-12-19,0,0.0,0.0,0.0,631133.1053720694
2017-12-20,0,0.0,0.0,0.0,631133.1053720694
2017-12-21,0,0.0,0.0,0.0,631133.1053720694
2017-12-24,0,0.0,0.0,0.0,631133.1053720694
2017-12-26,0,0.0,0.0,0.0,631133.1053720694
2017-12-27,0,0.0,0.0,0.0,631133.1053720694
2017-12-28,1,-0.031932773109243695,0.006475441078595467,-0.038408214187839164,606892.409879903
2017-12-31,0,0.0,0.0,0.0,606892.409879903
2018-01-01,2,0.014724267680854497,0.007115572575292199,0.007608695105562298,611510.0691885591
2018-01-02,1,-0.005807200929152101,0.006562891399424715,-0.012370092328576816,603945.6331728422
2018-01-03,0,0.0,0.0,0.0,603945.6331728422
2018-01-04,1,0.0034403669724769603,0.006593970101551776,-0.0031536031290748156,602041.0283342772
2018-01-07,0,0.0,0.0,0.0,602041.0283342772
2018-01-08,1,0.047085201793722,0.006736077724041006,0.04034912406968099,626332.8564815753
2018-01-09,0,0.0,0.0,0.0,626332.8564815753
2018-01-10,0,0.0,0.0,0.0,626332.8564815753
2018-01-14,0,0.0,0.0,0.0,626332.8564815753
2018-01-16,0,0.0,0.0,0.0,626332.8564815753
2018-01-17,0,0.0,0.0,0.0,626332.8564815753
2018-01-21,0,0.0,0.0,0.0,626332.8564815753
2018-01-22,0,0.0,0.0,0.0,626332.8564815753
2018-01-23,0,0.0,0.0,0.0,626332.8564815753
2018-01-24,0,0.0,0.0,0.0,626332.8564815753
2018-01-25,0,0.0,0.0,0.0,626332.8564815753
2018-01-28,2,-0.007706901489117957,0.0070330707047118034,-0.01473997219382976,617100.7275929549
2018-01-29,0,0.0,0.0,0.0,617100.7275929549
2018-01-31,1,-0.002777777777777768,0.006571996271885927,-0.009349774049663695,611330.9752240777
2018-02-01,2,0.004395667209694476,0.007078742563978647,-0.0026830753542841706,609690.7281511435
2018-02-04,1,-0.012307692307692353,0.006542008791820769,-0.018849701099513123,598198.24016235
2018-02-05,0,0.0,0.0,0.0,598198.24016235
2018-02-06,0,0.0,0.0,0.0,598198.24016235
2018-02-07,0,0.0,0.0,0.0,598198.24016235
2018-02-08,0,0.0,0.0,0.0,598198.24016235
2018-02-11,0,0.0,0.0,0.0,598198.24016235
2018-02-12,0,0.0,0.0,0.0,598198.24016235
2018-02-14,0,0.0,0.0,0.0,598198.24016235
2018-02-15,2,-0.0073457394711067825,0.007041825861796441,-0.014387565332903224,589591.6238999865
2018-02-18,0,0.0,0.0,0.0,589591.6238999865
2018-02-20,0,0.0,0.0,0.0,589591.6238999865
2018-02-21,0,0.0,0.0,0.0,589591.6238999865
2018-02-22,0,0.0,0.0,0.0,589591.6238999865
2018-02-25,0,0.0,0.0,0.0,589591.6238999865
2018-02-26,0,0.0,0.0,0.0,589591.6238999865
2018-02-27,0,0.0,0.0,0.0,589591.6238999865
2018-02-28,0,0.0,0.0,0.0,589591.6238999865
2018-03-04,0,0.0,0.0,0.0,589591.6238999865
2018-03-05,0,0.0,0.0,0.0,589591.6238999865
2018-03-06,2,0.02351962741184299,0.0071507516369950395,0.01636887577484795,599242.5759494962
2018-03-07,1,-0.02196531791907519,0.006512051380847872,-0.02847736929992306,582177.7238139452
2018-03-11,0,0.0,0.0,0.0,582177.7238139452
2018-03-12,0,0.0,0.0,0.0,582177.7238139452
2018-03-13,0,0.0,0.0,0.0,582177.7238139452
2018-03-14,0,0.0,0.0,0.0,582177.7238139452
2018-03-15,0,0.0,0.0,0.0,582177.7238139452
2018-03-18,0,0.0,0.0,0.0,582177.7238139452
2018-03-19,0,0.0,0.0,0.0,582177.7238139452
2018-03-20,0,0.0,0.0,0.0,582177.7238139452
2018-03-21,0,0.0,0.0,0.0,582177.7238139452
2018-03-22,0,0.0,0.0,0.0,582177.7238139452
2018-03-26,1,0.050561797752809,0.0067502102693154315,0.04381158748349357,607683.854091761
2018-03-27,4,-0.0035971707042368184,0.007216708263484634,-0.010813878967721452,601112.4344429743
2018-03-28,0,0.0,0.0,0.0,601112.4344429743
2018-03-29,0,0.0,0.0,0.0,601112.4344429743
2018-04-01,0,0.0,0.0,0.0,601112.4344429743
2018-04-02,0,0.0,0.0,0.0,601112.4344429743
2018-04-03,0,0.0,0.0,0.0,601112.4344429743
2018-04-04,1,0.041860465116279055,0.006719225626108101,0.03514123949017096,622236.2704622545
2018-04-05,1,0.046428571428571486,0.006731248185775267,0.03969732324279622,646937.3848241866
2018-04-08,2,-0.018408457887097385,0.006991065285061209,-0.025399523172158593,630505.483727409
2018-04-09,0,0.0,0.0,0.0,630505.483727409
2018-04-10,0,0.0,0.0,0.0,630505.483727409
2018-04-11,0,0.0,0.0,0.0,630505.483727409
2018-04-12,0,0.0,0.0,0.0,630505.483727409
2018-04-15,0,0.0,0.0,0.0,630505.483727409
2018-04-16,0,0.0,0.0,0.0,630505.483727409
2018-04-17,1,-0.007444168734491274,0.00655510790305217,-0.013999276637543443,621678.8630392209
2018-04-18,2,0.01936359241789476,0.007127659146906892,0.012235933270987868,629285.6841233524
2018-04-19,2,0.019983238931915448,0.007127852511103254,0.012855386420812194,637375.3947618434
2018-04-22,2,-0.016001187574654963,0.007001689314225694,-0.023002876888880655,622713.9270241349
2018-04-23,0,0.0,0.0,0.0,622713.9270241349
2018-04-24,0,0.0,0.0,0.0,622713.9270241349
2018-04-25,0,0.0,0.0,0.0,622713.9270241349
2018-04-26,0,0.0,0.0,0.0,622713.9270241349
2018-04-29,0,0.0,0.0,0.0,622713.9270241349
2018-05-02,0,0.0,0.0,0.0,622713.9270241349
2018-05-03,0,0.0,0.0,0.0,622713.9270241349
2018-05-06,0,0.0,0.0,0.0,622713.9270241349
2018-05-07,0,0.0,0.0,0.0,622713.9270241349
2018-05-08,0,0.0,0.0,0.0,622713.9270241349
2018-05-09,0,0.0,0.0,0.0,622713.9270241349
2018-05-10,0,0.0,0.0,0.0,622713.9270241349
2018-05-14,0,0.0,0.0,0.0,622713.9270241349
2018-05-15,0,0.0,0.0,0.0,622713.9270241349
2018-05-16,0,0.0,0.0,0.0,622713.9270241349
2018-05-17,0,0.0,0.0,0.0,622713.9270241349
2018-05-20,0,0.0,0.0,0.0,622713.9270241349
2018-05-21,0,0.0,0.0,0.0,622713.9270241349
2018-05-22,0,0.0,0.0,0.0,622713.9270241349
2018-05-23,0,0.0,0.0,0.0,622713.9270241349
2018-05-24,0,0.0,0.0,0.0,622713.9270241349
2018-05-27,0,0.0,0.0,0.0,622713.9270241349
2018-05-28,0,0.0,0.0,0.0,622713.9270241349
2018-05-29,0,0.0,0.0,0.0,622713.9270241349
2018-05-30,0,0.0,0.0,0.0,622713.9270241349
2018-05-31,0,0.0,0.0,0.0,622713.9270241349
2018-06-03,0,0.0,0.0,0.0,622713.9270241349
2018-06-04,0,0.0,0.0,0.0,622713.9270241349
2018-06-06,0,0.0,0.0,0.0,622713.9270241349
2018-06-07,0,0.0,0.0,0.0,622713.9270241349
2018-06-10,0,0.0,0.0,0.0,622713.9270241349
2018-06-11,0,0.0,0.0,0.0,622713.9270241349
2018-06-12,0,0.0,0.0,0.0,622713.9270241349
2018-06-13,0,0.0,0.0,0.0,622713.9270241349
2018-06-14,0,0.0,0.0,0.0,622713.9270241349
2018-06-17,0,0.0,0.0,0.0,622713.9270241349
2018-06-18,0,0.0,0.0,0.0,622713.9270241349
2018-06-19,0,0.0,0.0,0.0,622713.9270241349
2018-06-20,0,0.0,0.0,0.0,622713.9270241349
2018-06-21,0,0.0,0.0,0.0,622713.9270241349
2018-06-24,0,0.0,0.0,0.0,622713.9270241349
2018-06-25,0,0.0,0.0,0.0,622713.9270241349
2018-06-26,0,0.0,0.0,0.0,622713.9270241349
2018-06-27,0,0.0,0.0,0.0,622713.9270241349
2018-06-28,0,0.0,0.0,0.0,622713.9270241349
2018-07-01,0,0.0,0.0,0.0,622713.9270241349
2018-07-02,0,0.0,0.0,0.0,622713.9270241349
2018-07-03,0,0.0,0.0,0.0,622713.9270241349
2018-07-04,0,0.0,0.0,0.0,622713.9270241349
2018-07-05,0,0.0,0.0,0.0,622713.9270241349
2018-07-08,0,0.0,0.0,0.0,622713.9270241349
2018-07-09,0,0.0,0.0,0.0,622713.9270241349
2018-07-10,0,0.0,0.0,0.0,622713.9270241349
2018-07-11,0,0.0,0.0,0.0,622713.9270241349
2018-07-12,0,0.0,0.0,0.0,622713.9270241349
2018-07-15,0,0.0,0.0,0.0,622713.9270241349
2018-07-16,0,0.0,0.0,0.0,622713.9270241349
2018-07-17,0,0.0,0.0,0.0,622713.9270241349
2018-07-18,0,0.0,0.0,0.0,622713.9270241349
2018-07-19,0,0.0,0.0,0.0,622713.9270241349
2018-07-22,0,0.0,0.0,0.0,622713.9270241349
2018-07-23,0,0.0,0.0,0.0,622713.9270241349
2018-07-24,1,0.0,0.006580293691581531,-0.006580293691581531,618616.286498478
2018-07-25,0,0.0,0.0,0.0,618616.286498478
2018-07-26,0,0.0,0.0,0.0,618616.286498478
2018-07-29,0,0.0,0.0,0.0,618616.286498478
2018-07-30,0,0.0,0.0,0.0,618616.286498478
2018-07-31,0,0.0,0.0,0.0,618616.286498478
2018-08-01,0,0.0,0.0,0.0,618616.286498478
2018-08-02,0,0.0,0.0,0.0,618616.286498478
2018-08-05,0,0.0,0.0,0.0,618616.286498478
2018-08-06,0,0.0,0.0,0.0,618616.286498478
2018-08-07,0,0.0,0.0,0.0,618616.286498478
2018-08-08,1,-0.016574585635359074,0.006526958144106429,-0.0231015437794655,604325.2952732431
2018-08-09,0,0.0,0.0,0.0,604325.2952732431
2018-08-12,0,0.0,0.0,0.0,604325.2952732431
2018-08-13,0,0.0,0.0,0.0,604325.2952732431
2018-08-14,0,0.0,0.0,0.0,604325.2952732431
2018-08-15,2,0.013950498232079722,0.007113603013862021,0.006836895218217701,608457.0039947447
2018-08-16,1,0.002089864158829613,0.006588967133618844,-0.004499102974789231,605719.4932780406
2018-08-19,0,0.0,0.0,0.0,605719.4932780406
2018-08-20,0,0.0,0.0,0.0,605719.4932780406
2018-08-21,0,0.0,0.0,0.0,605719.4932780406
2018-08-22,0,0.0,0.0,0.0,605719.4932780406
2018-08-23,0,0.0,0.0,0.0,605719.4932780406
2018-08-26,0,0.0,0.0,0.0,605719.4932780406
2018-08-28,0,0.0,0.0,0.0,605719.4932780406
2018-08-29,0,0.0,0.0,0.0,605719.4932780406
2018-08-30,0,0.0,0.0,0.0,605719.4932780406
2018-09-02,1,0.01473684210526316,0.006630441196969069,0.00810640090829409,610629.6983285211
2018-09-03,2,0.0010373443983402453,0.007067344210663902,-0.0060299998123236566,606947.6013622009
2018-09-04,1,0.01914893617021285,0.006644613476770878,0.012504322693441972,614537.0700276445
2018-09-05,4,-0.011333580971679691,0.0071863473728653125,-0.018519928344545,603155.8875256659
2018-09-06,0,0.0,0.0,0.0,603155.8875256659
2018-09-09,1,-0.006185567010309256,0.006562794216244042,-0.012748361226553298,595466.6383955664
2018-09-10,0,0.0,0.0,0.0,595466.6383955664
2018-09-11,0,0.0,0.0,0.0,595466.6383955664
2018-09-12,1,0.006329113924050667,0.0066045373806212695,-0.00027542345657060284,595302.632915747
2018-09-13,1,0.0010330578512396382,0.006587348331446823,-0.005554290480207185,591996.1491689008
2018-09-16,2,-0.0014316880283610223,0.0070639806940090075,-0.00849566872237003,586966.746000643
2018-09-17,1,0.0,0.006585183701360732,-0.006585183701360732,583101.4621516388
2018-09-18,1,0.0010482180293500676,0.006589155078725519,-0.005540937049375452,579870.5336564578
2018-09-20,0,0.0,0.0,0.0,579870.5336564578
2018-09-23,1,0.012422360248447228,0.006626598814572197,0.005795761433875031,583231.3249320644
2018-09-25,1,-0.006134969325153339,0.0065657906270187175,-0.012700759952172055,575823.843877515
2018-09-26,1,0.011739594450373536,0.006624985793088719,0.005114608657284817,578768.957494482
2018-09-27,1,0.0,0.0065863902587596475,-0.0065863902587596475,574956.959270768
2018-09-30,0,0.0,0.0,0.0,574956.959270768
2018-10-01,0,0.0,0.0,0.0,574956.959270768
2018-10-02,0,0.0,0.0,0.0,574956.959270768
2018-10-03,0,0.0,0.0,0.0,574956.959270768
2018-10-04,0,0.0,0.0,0.0,574956.959270768
2018-10-07,0,0.0,0.0,0.0,574956.959270768
2018-10-08,0,0.0,0.0,0.0,574956.959270768
2018-10-09,0,0.0,0.0,0.0,574956.959270768
2018-10-10,0,0.0,0.0,0.0,574956.959270768
2018-10-11,0,0.0,0.0,0.0,574956.959270768
2018-10-14,1,0.004376367614879584,0.0066011862259697145,-0.0022248186110901307,573677.7843272066
2018-10-15,1,0.003129890453834161,0.006597329083577632,-0.0034674386297434707,571688.5918168047
2018-10-21,0,0.0,0.0,0.0,571688.5918168047
2018-10-22,0,0.0,0.0,0.0,571688.5918168047
2018-10-23,0,0.0,0.0,0.0,571688.5918168047
2018-10-24,1,-0.0010695187165775666,0.006583984266658463,-0.0076535029832360294,567313.1714738528
2018-10-25,0,0.0,0.0,0.0,567313.1714738528
2018-10-28,0,0.0,0.0,0.0,567313.1714738528
2018-10-29,0,0.0,0.0,0.0,567313.1714738528
2018-10-30,0,0.0,0.0,0.0,567313.1714738528
2018-10-31,0,0.0,0.0,0.0,567313.1714738528
2018-11-01,0,0.0,0.0,0.0,567313.1714738528
2018-11-04,0,0.0,0.0,0.0,567313.1714738528
2018-11-05,0,0.0,0.0,0.0,567313.1714738528
2018-11-06,0,0.0,0.0,0.0,567313.1714738528
2018-11-11,0,0.0,0.0,0.0,567313.1714738528
2018-11-12,0,0.0,0.0,0.0,567313.1714738528
2018-11-13,0,0.0,0.0,0.0,567313.1714738528
2018-11-14,0,0.0,0.0,0.0,567313.1714738528
2018-11-15,0,0.0,0.0,0.0,567313.1714738528
2018-11-18,0,0.0,0.0,0.0,567313.1714738528
2018-11-19,0,0.0,0.0,0.0,567313.1714738528
2018-11-20,0,0.0,0.0,0.0,567313.1714738528
2018-11-21,0,0.0,0.0,0.0,567313.1714738528
2018-11-22,0,0.0,0.0,0.0,567313.1714738528
2018-11-25,0,0.0,0.0,0.0,567313.1714738528
2018-11-26,0,0.0,0.0,0.0,567313.1714738528
2018-11-27,0,0.0,0.0,0.0,567313.1714738528
2018-11-28,0,0.0,0.0,0.0,567313.1714738528
2018-11-29,0,0.0,0.0,0.0,567313.1714738528
2018-12-02,0,0.0,0.0,0.0,567313.1714738528
2018-12-03,0,0.0,0.0,0.0,567313.1714738528
2018-12-04,0,0.0,0.0,0.0,567313.1714738528
2018-12-05,0,0.0,0.0,0.0,567313.1714738528
2018-12-06,0,0.0,0.0,0.0,567313.1714738528
2018-12-09,0,0.0,0.0,0.0,567313.1714738528
2018-12-10,0,0.0,0.0,0.0,567313.1714738528
2018-12-11,0,0.0,0.0,0.0,567313.1714738528
2018-12-12,0,0.0,0.0,0.0,567313.1714738528
2018-12-13,0,0.0,0.0,0.0,567313.1714738528
2018-12-16,1,0.0,0.006588134741998149,-0.006588134741998149,563575.6358592728
2018-12-17,0,0.0,0.0,0.0,563575.6358592728
2018-12-18,0,0.0,0.0,0.0,563575.6358592728
2018-12-19,0,0.0,0.0,0.0,563575.6358592728
2018-12-20,1,0.03645833333333326,0.006707208819614308,0.029751124513718953,580342.6447746203
2018-12-23,2,0.0013861879054716808,0.007077094345161226,-0.005690906439689545,577039.9690802459
2018-12-24,0,0.0,0.0,0.0,577039.9690802459
2018-12-25,0,0.0,0.0,0.0,577039.9690802459
2018-12-26,3,0.012601626016260173,0.007203422941028639,0.005398203075231534,580154.9480158665
2018-12-27,0,0.0,0.0,0.0,580154.9480158665
2018-12-30,0,0.0,0.0,0.0,580154.9480158665
2018-12-31,1,0.0,0.006586183872379268,-0.006586183872379268,576333.9408537633
2019-01-01,0,0.0,0.0,0.0,576333.9408537633
2019-01-02,0,0.0,0.0,0.0,576333.9408537633
2019-01-03,0,0.0,0.0,0.0,576333.9408537633
2019-01-06,0,0.0,0.0,0.0,576333.9408537633
2019-01-07,1,-0.0018181818181818299,0.006580846167554312,-0.008399027985736142,571493.2959554029
2019-01-08,1,0.001890359168241984,0.00659363375747608,-0.004703274589234096,568805.4060586182
2019-01-09,0,0.0,0.0,0.0,568805.4060586182
2019-01-10,0,0.0,0.0,0.0,568805.4060586182
2019-01-13,0,0.0,0.0,0.0,568805.4060586182
2019-01-14,0,0.0,0.0,0.0,568805.4060586182
2019-01-15,1,-0.019791666666666652,0.006523580607926148,-0.0263152472745928,553837.1511470606
2019-01-16,0,0.0,0.0,0.0,553837.1511470606
2019-01-17,0,0.0,0.0,0.0,553837.1511470606
2019-01-20,0,0.0,0.0,0.0,553837.1511470606
2019-01-21,0,0.0,0.0,0.0,553837.1511470606
2019-01-22,0,0.0,0.0,0.0,553837.1511470606
2019-01-23,1,-0.013667425968109326,0.006545860110859121,-0.020213286078968447,542642.2823697642
2019-01-24,1,-0.016759776536312887,0.0065376724587103505,-0.023297448995023236,530000.1014737115
2019-01-27,0,0.0,0.0,0.0,530000.1014737115
2019-01-28,0,0.0,0.0,0.0,530000.1014737115
2019-01-29,0,0.0,0.0,0.0,530000.1014737115
2019-01-30,0,0.0,0.0,0.0,530000.1014737115
2019-01-31,1,0.0,0.006594339604579264,-0.006594339604579264,526505.1008141325
2019-02-03,0,0.0,0.0,0.0,526505.1008141325
2019-02-04,0,0.0,0.0,0.0,526505.1008141325
2019-02-05,0,0.0,0.0,0.0,526505.1008141325
2019-02-06,0,0.0,0.0,0.0,526505.1008141325
2019-02-07,0,0.0,0.0,0.0,526505.1008141325
2019-02-10,0,0.0,0.0,0.0,526505.1008141325
2019-02-11,0,0.0,0.0,0.0,526505.1008141325
2019-02-12,0,0.0,0.0,0.0,526505.1008141325
2019-02-13,0,0.0,0.0,0.0,526505.1008141325
2019-02-14,0,0.0,0.0,0.0,526505.1008141325
2019-02-17,0,0.0,0.0,0.0,526505.1008141325
2019-02-18,0,0.0,0.0,0.0,526505.1008141325
2019-02-19,0,0.0,0.0,0.0,526505.1008141325
2019-02-20,0,0.0,0.0,0.0,526505.1008141325
2019-02-21,0,0.0,0.0,0.0,526505.1008141325
2019-02-24,0,0.0,0.0,0.0,526505.1008141325
2019-02-25,0,0.0,0.0,0.0,526505.1008141325
2019-02-26,0,0.0,0.0,0.0,526505.1008141325
